Student_id,Stress Coping Mechanisms,Stress Level Category,Age,Academic Performance (GPA),Study Hours Per Week,Social_Media_Usage_per_week,Sleep Duration (Hours per night),Physical Exercise (Hours per week),Family Support,Financial Stress,Peer Pressure,Relationship Stress,Counseling Attendance,Diet Quality,Cognitive Distortions,Family Mental Health History,Medical Condition,Substance Use,Gender_Female,Gender_Male,Gender_Other,Stress_Ratio
4640,Travelling,Medium,18,3,39,42,8,3,2,3,2,2,0,5,1,0,0,1,1,0,0,1.4999925000374998
3284,Watching Sports,Low,29,0,37,21,11,6,2,3,4,2,0,3,2,1,0,4,0,0,0,1.4999925000374998
3051,Talking to Friends,High,27,0,44,42,8,3,4,5,1,5,1,4,4,1,1,3,0,0,0,1.2499968750078125
2429,Travelling,High,25,0,48,7,9,5,5,1,4,3,0,4,3,1,1,3,0,0,1,0.19999960000080003
456,Talking to Friends,Medium,19,4,49,35,12,3,2,5,1,3,0,1,5,0,1,3,1,0,0,2.4999875000625
766,Spending Time Alone,Medium,18,0,-4,14,11,4,4,1,3,5,0,2,3,1,1,5,0,0,0,0.24999937500156252
471,Travelling,High,24,1,35,28,5,8,3,2,4,4,1,4,4,0,1,1,0,1,0,0.6666644444518518
3475,Meditation,Low,21,3,17,56,7,9,2,3,1,3,1,4,1,0,1,2,0,0,0,1.4999925000374998
5053,Spending Time Alone,Medium,30,3,22,56,8,6,5,3,3,3,0,3,3,0,1,3,0,1,0,0.5999988000024
67,Exercise,Medium,30,0,14,21,10,3,1,4,5,1,0,3,4,1,0,2,1,0,0,3.9999600003999958
5574,Exercise,Low,27,2,55,0,4,4,1,1,1,5,0,1,4,1,0,3,0,0,1,0.9999900000999989
3424,Social Media Engagement,Low,20,0,32,0,9,4,3,5,2,3,1,4,4,1,0,4,0,0,0,1.6666611111296294
4521,Spending Time Alone,High,19,2,50,0,9,4,5,2,4,5,1,4,5,1,1,2,0,1,0,0.39999920000160005
4203,Social Media Engagement,Medium,30,0,15,42,12,0,4,4,1,3,1,4,5,1,0,3,0,1,0,0.9999975000062501
3160,Watching Sports,High,26,2,17,42,12,10,1,1,5,4,1,1,5,1,1,2,0,0,1,0.9999900000999989
3180,Spending Time Alone,Medium,23,4,8,28,5,2,2,2,1,2,0,2,2,1,1,2,0,0,1,0.9999950000249999
3459,Spending Time Alone,Medium,18,4,80,56,8,9,3,2,5,1,1,1,4,0,0,5,1,0,0,0.6666644444518518
1873,Spending Time Alone,High,20,0,14,49,10,4,4,1,1,5,1,1,4,0,1,3,0,0,0,0.24999937500156252
1558,Spending Time Alone,High,22,1,4,49,8,5,4,5,2,1,1,2,1,1,0,4,1,0,0,1.2499968750078125
981,Exercise,High,26,4,24,14,7,9,3,3,1,3,0,3,1,1,0,3,0,0,1,0.9999966666777778
4862,Yoga,High,24,2,-2,28,7,9,4,1,5,1,1,3,1,1,0,5,0,0,1,0.24999937500156252
4399,Talking to Friends,Medium,24,3,19,49,5,10,1,3,3,3,1,3,4,0,1,4,0,1,0,2.9999700002999967
4023,Walking or Nature Walks,High,30,3,5,56,4,10,5,1,2,4,1,2,4,1,1,4,0,0,0,0.19999960000080003
1978,Spending Time Alone,Medium,18,0,27,21,8,9,5,4,5,4,0,4,2,0,0,3,0,1,0,0.7999984000032001
3477,Reading,Medium,27,2,17,0,12,9,1,4,2,5,0,2,4,1,0,5,0,0,1,3.9999600003999958
3426,Reading,Low,22,3,-21,49,7,10,1,5,3,3,1,1,3,0,0,1,0,0,0,4.999950000499995
5026,Spending Time Alone,High,27,3,62,0,7,0,5,1,3,5,0,5,2,1,0,1,0,0,0,0.19999960000080003
778,Walking or Nature Walks,High,29,2,6,21,11,9,2,1,1,2,0,1,4,1,0,5,1,0,0,0.49999750001249993
4138,Talking to Friends,High,22,4,12,56,5,3,1,1,5,4,0,2,3,0,0,1,0,0,1,0.9999900000999989
4341,Reading,Medium,23,3,32,7,8,10,3,4,2,2,0,3,5,1,0,4,0,1,0,1.3333288889037036
1534,Meditation,High,28,0,17,56,9,5,3,2,5,3,1,2,1,1,0,1,0,0,0,0.6666644444518518
4053,Walking or Nature Walks,Low,30,0,50,49,9,7,2,4,3,3,1,4,5,0,0,2,0,0,1,1.9999900000499997
1194,Spending Time Alone,High,26,0,52,14,5,6,1,1,2,5,0,5,3,0,1,2,0,0,1,0.9999900000999989
4508,Watching Sports,Low,24,3,51,49,6,8,1,5,1,5,1,2,3,1,1,1,1,0,0,4.999950000499995
3786,Reading,Medium,29,2,14,7,6,5,1,5,4,2,1,4,5,0,0,3,0,0,1,4.999950000499995
443,Spending Time Alone,Medium,27,2,47,49,6,6,2,5,1,4,1,2,3,1,0,2,0,1,0,2.4999875000625
4571,Reading,High,25,2,35,49,5,0,5,2,3,5,0,1,5,1,1,5,0,0,0,0.39999920000160005
1982,Talking to Friends,Medium,21,4,16,14,7,5,1,3,2,1,0,4,2,0,0,3,0,1,0,2.9999700002999967
2382,Yoga,High,27,3,5,56,9,9,2,5,1,2,1,3,3,0,1,4,0,1,0,2.4999875000625
5642,Talking to Friends,Medium,20,3,29,49,4,8,3,3,1,5,0,3,5,1,1,2,0,0,1,0.9999966666777778
2221,Reading,Medium,21,4,16,14,10,6,3,1,1,2,0,2,3,1,0,1,0,0,0,0.3333322222259259
201,Travelling,Medium,18,2,37,42,6,7,1,3,1,1,0,2,1,1,1,3,0,1,0,2.9999700002999967
5095,Exercise,Low,28,4,33,0,4,5,4,2,2,5,0,4,5,0,0,5,0,0,0,0.49999875000312505
4739,Travelling,Low,18,4,24,7,10,5,3,5,2,2,1,1,2,0,1,3,1,0,0,1.6666611111296294
5355,Exercise,High,25,4,27,7,12,7,3,3,5,4,0,1,4,0,0,5,0,0,1,0.9999966666777778
440,Yoga,High,20,0,54,35,8,1,2,5,2,1,0,3,1,0,0,5,0,1,0,2.4999875000625
4246,Reading,Medium,23,0,21,42,7,8,2,2,1,2,1,4,1,1,1,4,0,0,1,0.9999950000249999
4690,Reading,Medium,29,3,41,14,12,4,4,3,5,5,1,2,1,0,0,1,0,1,0,0.7499981250046875
4188,Spending Time Alone,Medium,27,4,23,42,12,2,3,3,1,4,1,1,5,1,0,3,0,1,0,0.9999966666777778
4808,Talking to Friends,Medium,24,4,45,35,7,1,3,5,2,3,0,3,2,1,1,4,0,0,1,1.6666611111296294
2241,Reading,Low,18,0,37,35,4,0,3,4,1,2,0,1,1,0,1,3,0,1,0,1.3333288889037036
3779,Meditation,Medium,23,1,53,7,5,2,2,4,4,4,0,3,4,1,1,1,0,0,0,1.9999900000499997
3951,Spending Time Alone,Medium,22,2,24,21,6,9,1,3,1,1,0,5,1,0,1,5,0,0,0,2.9999700002999967
290,Watching Sports,Low,28,2,38,56,6,9,3,5,4,5,1,2,5,1,0,2,0,1,0,1.6666611111296294
3149,Spending Time Alone,Low,21,0,51,7,10,8,3,4,4,4,1,3,2,0,1,1,0,0,1,1.3333288889037036
2941,Watching Sports,Medium,20,4,38,28,6,0,1,1,4,1,1,2,2,0,1,5,0,0,0,0.9999900000999989
3108,Talking to Friends,Medium,29,2,21,42,8,1,2,1,5,2,0,1,3,1,1,1,0,0,1,0.49999750001249993
3271,Spending Time Alone,Medium,21,4,4,7,12,8,3,5,2,2,1,5,1,0,1,4,0,0,0,1.6666611111296294
2959,Exercise,Low,19,0,7,7,9,10,4,5,2,3,0,5,5,0,0,3,0,0,0,1.2499968750078125
4167,Yoga,High,27,4,46,49,4,2,1,2,1,2,0,2,3,0,1,3,0,1,0,1.9999800001999979
2925,Exercise,Medium,28,2,27,56,4,5,4,4,1,3,0,2,3,0,1,5,0,0,1,0.9999975000062501
3478,Yoga,High,27,1,-4,0,8,4,4,1,2,1,0,2,2,1,1,5,1,0,0,0.24999937500156252
3542,Meditation,Low,20,3,27,7,12,2,2,3,3,5,1,1,1,0,0,2,0,0,0,1.4999925000374998
1977,Walking or Nature Walks,Low,23,2,52,28,10,2,4,2,2,1,0,2,2,0,1,1,1,0,0,0.49999875000312505
3390,Social Media Engagement,High,22,2,30,28,12,3,1,4,1,2,0,2,3,0,0,4,0,0,0,3.9999600003999958
4623,Exercise,Low,18,0,27,14,10,6,1,4,5,4,1,1,4,1,1,3,0,0,1,3.9999600003999958
909,Meditation,Medium,29,2,20,21,7,7,5,3,5,2,1,4,2,1,1,1,0,0,1,0.5999988000024
5475,Reading,Medium,29,3,19,49,6,5,4,5,5,4,0,3,5,0,1,5,0,0,0,1.2499968750078125
501,Meditation,Medium,23,0,47,42,8,9,5,2,1,4,1,5,5,0,1,2,1,0,0,0.39999920000160005
1751,Reading,High,29,4,23,28,10,0,4,1,1,4,1,2,4,1,1,3,0,0,1,0.24999937500156252
3994,Talking to Friends,Low,30,4,26,14,12,5,4,3,5,3,0,3,4,1,1,3,0,1,0,0.7499981250046875
2097,Social Media Engagement,High,29,1,20,49,11,8,5,3,2,3,0,3,3,1,1,5,0,1,0,0.5999988000024
774,Meditation,High,29,4,-2,42,5,2,3,2,4,4,1,1,3,1,1,4,0,1,0,0.6666644444518518
2725,Social Media Engagement,High,29,1,63,7,8,0,4,5,3,1,1,3,3,0,1,4,1,0,0,1.2499968750078125
2412,Yoga,Medium,29,1,39,28,8,7,1,4,2,3,0,2,3,1,0,4,0,0,0,3.9999600003999958
1966,Exercise,Medium,20,0,12,35,12,1,2,4,4,2,1,5,3,1,0,3,1,0,0,1.9999900000499997
2953,Reading,Medium,26,0,34,35,9,2,3,4,4,3,1,1,2,0,1,3,0,0,0,1.3333288889037036
5729,Travelling,High,30,3,15,14,5,4,5,1,3,5,0,2,4,1,0,4,0,0,1,0.19999960000080003
5222,Walking or Nature Walks,Low,30,0,29,28,9,8,4,5,3,2,1,4,4,0,0,1,0,0,1,1.2499968750078125
1018,Reading,Low,18,4,42,28,6,5,4,4,2,4,1,1,4,0,1,1,0,0,0,0.9999975000062501
3622,Watching Sports,Medium,25,0,21,0,4,1,1,5,3,5,0,5,4,0,0,5,0,0,1,4.999950000499995
3467,Yoga,High,21,2,56,21,6,9,2,3,1,4,0,5,2,1,0,2,0,1,0,1.4999925000374998
2261,Social Media Engagement,High,30,3,16,28,8,2,2,5,4,4,0,3,3,1,1,3,0,0,1,2.4999875000625
2184,Yoga,Medium,24,2,4,49,10,6,5,4,2,1,0,1,3,0,1,2,0,0,0,0.7999984000032001
3496,Travelling,High,21,3,-25,21,5,2,2,3,3,1,1,3,3,1,0,1,0,0,0,1.4999925000374998
2419,Walking or Nature Walks,High,18,4,38,42,6,6,1,1,2,4,0,1,1,0,1,4,0,0,1,0.9999900000999989
5531,Exercise,High,24,1,28,42,12,6,4,5,5,5,0,4,5,0,1,3,0,0,1,1.2499968750078125
1336,Exercise,High,19,4,60,35,9,0,2,5,5,2,0,4,4,0,1,3,0,0,0,2.4999875000625
3373,Social Media Engagement,Low,26,0,24,35,12,5,5,1,4,4,0,4,2,0,0,5,0,0,0,0.19999960000080003
550,Walking or Nature Walks,Medium,23,0,60,49,11,0,5,2,4,1,0,1,1,0,1,2,0,1,0,0.39999920000160005
1001,Reading,High,20,3,49,21,5,9,1,4,4,4,0,4,2,1,0,2,0,0,0,3.9999600003999958
5637,Travelling,Low,26,2,37,21,9,6,5,2,2,4,0,4,3,1,1,5,0,0,0,0.39999920000160005
3793,Talking to Friends,Medium,25,3,21,28,10,4,4,2,3,2,0,4,4,1,0,5,0,0,0,0.49999875000312505
748,Walking or Nature Walks,Low,27,2,53,56,7,5,2,1,4,2,1,4,3,1,1,5,1,0,0,0.49999750001249993
644,Talking to Friends,High,25,4,7,49,11,0,5,5,3,3,1,1,4,0,1,3,0,1,0,0.9999980000040001
95,Meditation,Medium,23,3,54,28,4,10,2,1,1,1,1,2,1,1,1,3,1,0,0,0.49999750001249993
5094,Meditation,High,23,2,37,49,11,0,1,2,3,3,0,2,5,0,0,4,0,0,1,1.9999800001999979
2317,Watching Sports,Low,24,1,47,0,5,4,3,4,1,3,1,3,1,1,1,3,0,0,1,1.3333288889037036
5104,Meditation,Low,25,4,65,7,7,2,4,1,5,1,1,4,3,0,0,5,0,0,1,0.24999937500156252
2678,Social Media Engagement,Low,23,3,27,14,9,7,5,3,2,2,0,1,2,0,0,1,0,0,1,0.5999988000024
556,Yoga,Medium,25,2,13,7,8,9,4,5,2,4,0,4,2,0,1,3,0,1,0,1.2499968750078125
1354,Talking to Friends,High,27,3,2,42,7,10,4,1,4,3,0,3,1,1,0,2,0,0,0,0.24999937500156252
5012,Meditation,Medium,20,4,52,7,4,5,2,5,1,1,1,5,2,0,1,1,0,0,1,2.4999875000625
5,Talking to Friends,Low,24,2,27,49,4,3,2,1,1,5,0,4,3,1,0,1,1,0,0,0.49999750001249993
5478,Travelling,Low,25,3,54,42,7,4,4,4,4,5,1,5,2,0,1,4,0,1,0,0.9999975000062501
4352,Reading,Medium,27,0,50,42,5,2,3,1,2,2,0,1,4,0,0,1,0,0,0,0.3333322222259259
738,Watching Sports,High,29,0,26,49,6,0,3,2,2,3,1,4,3,0,1,3,1,0,0,0.6666644444518518
1748,Meditation,Low,18,1,31,49,4,2,4,3,2,5,0,5,1,0,1,3,0,0,0,0.7499981250046875
5390,Watching Sports,Low,22,3,48,21,9,7,3,4,2,4,1,3,4,0,0,1,0,0,0,1.3333288889037036
3123,Reading,Medium,26,0,43,49,7,2,1,4,5,5,0,5,4,1,0,1,1,0,0,3.9999600003999958
3783,Yoga,Low,24,3,43,49,12,2,1,5,2,1,0,3,4,0,1,3,0,0,1,4.999950000499995
5739,Social Media Engagement,Low,30,1,25,35,10,10,1,1,3,4,1,4,5,1,1,5,0,0,0,0.9999900000999989
4556,Meditation,Medium,28,2,39,0,11,5,5,5,5,2,1,5,2,0,1,3,0,0,0,0.9999980000040001
5725,Meditation,High,29,0,38,7,5,5,4,5,1,5,0,1,3,0,1,3,0,0,1,1.2499968750078125
5487,Watching Sports,Medium,25,3,59,0,10,3,5,1,5,2,1,2,1,0,1,5,0,0,0,0.19999960000080003
1377,Reading,High,23,0,2,0,11,3,1,3,3,1,0,3,5,1,1,3,0,0,0,2.9999700002999967
1556,Meditation,High,18,1,25,14,10,6,1,3,5,2,0,4,5,1,1,4,0,1,0,2.9999700002999967
3878,Social Media Engagement,Low,23,3,3,28,9,7,3,5,4,2,0,1,1,0,1,5,1,0,0,1.6666611111296294
364,Yoga,Low,27,4,39,56,8,5,3,4,2,4,0,2,2,0,1,2,1,0,0,1.3333288889037036
4109,Watching Sports,Medium,26,3,20,49,10,1,4,4,2,5,1,4,5,0,0,4,0,0,0,0.9999975000062501
1812,Talking to Friends,Medium,20,1,48,49,8,7,5,2,3,2,1,1,4,0,0,3,0,0,0,0.39999920000160005
2058,Yoga,Medium,29,3,17,49,11,9,2,4,5,3,0,1,1,0,0,2,0,0,0,1.9999900000499997
1476,Social Media Engagement,Low,20,0,53,49,10,3,4,1,5,3,0,2,3,0,0,4,0,0,0,0.24999937500156252
779,Travelling,Low,23,4,65,28,9,2,4,5,1,5,1,4,2,1,1,4,0,0,1,1.2499968750078125
1934,Travelling,High,30,1,42,42,5,1,1,2,4,2,1,5,5,0,1,2,0,0,1,1.9999800001999979
1679,Yoga,Medium,23,1,-2,7,5,9,2,2,4,4,0,4,2,0,0,5,0,1,0,0.9999950000249999
4776,Spending Time Alone,Low,26,1,52,21,12,1,2,5,5,2,1,1,5,0,0,5,0,0,0,2.4999875000625
3525,Watching Sports,Low,20,3,73,21,8,5,1,4,4,1,1,4,4,0,1,4,0,0,1,3.9999600003999958
3574,Walking or Nature Walks,Medium,26,0,29,0,4,8,3,5,1,4,0,1,4,1,0,2,0,0,1,1.6666611111296294
2240,Travelling,Medium,24,3,32,56,11,8,2,3,4,5,0,1,3,1,0,2,0,0,0,1.4999925000374998
2812,Meditation,High,20,2,-8,49,9,4,5,5,4,2,1,1,2,1,1,1,0,1,0,0.9999980000040001
1640,Talking to Friends,Low,25,0,5,56,4,1,2,3,2,5,0,4,1,1,0,4,0,0,0,1.4999925000374998
2918,Reading,Low,28,1,56,35,5,7,5,5,4,2,1,4,3,1,1,3,0,0,1,0.9999980000040001
2154,Spending Time Alone,Medium,28,3,35,7,10,3,5,3,1,4,0,5,5,0,1,4,0,0,1,0.5999988000024
4471,Walking or Nature Walks,High,18,0,44,14,12,4,2,4,2,2,0,5,2,0,0,3,0,1,0,1.9999900000499997
408,Social Media Engagement,Low,18,4,14,14,5,5,5,4,5,3,1,1,4,1,0,4,0,0,0,0.7999984000032001
318,Social Media Engagement,High,24,0,21,49,10,8,3,5,5,3,1,3,3,1,1,4,1,0,0,1.6666611111296294
1760,Spending Time Alone,Medium,26,3,-24,14,4,0,1,3,1,4,1,3,1,0,1,1,0,0,0,2.9999700002999967
5144,Walking or Nature Walks,High,28,2,26,0,12,6,2,2,5,1,0,4,1,1,1,4,1,0,0,0.9999950000249999
1403,Exercise,Medium,27,3,4,35,9,1,5,4,2,3,0,1,2,1,1,3,1,0,0,0.7999984000032001
5621,Walking or Nature Walks,Low,19,3,7,21,10,0,1,2,1,5,1,1,4,1,1,1,1,0,0,1.9999800001999979
2394,Reading,High,24,4,1,42,5,4,5,5,5,3,0,5,2,1,1,5,0,0,0,0.9999980000040001
2220,Exercise,Medium,21,1,4,35,12,2,1,2,5,1,0,4,4,0,0,5,0,1,0,1.9999800001999979
5318,Walking or Nature Walks,High,19,4,15,42,4,4,3,3,3,4,0,5,5,0,1,3,0,1,0,0.9999966666777778
750,Travelling,Low,18,3,41,14,4,1,5,3,3,1,1,2,5,0,1,4,0,1,0,0.5999988000024
4994,Social Media Engagement,Low,30,3,46,56,12,6,5,1,2,3,1,4,1,1,1,4,1,0,0,0.19999960000080003
5275,Spending Time Alone,High,27,0,27,42,7,2,3,1,3,4,0,4,3,1,1,4,0,0,0,0.3333322222259259
813,Meditation,Medium,27,3,14,49,5,0,2,3,2,2,0,1,5,1,1,2,0,0,1,1.4999925000374998
135,Social Media Engagement,Low,20,2,34,14,9,1,4,4,3,4,0,1,4,1,0,5,1,0,0,0.9999975000062501
4656,Spending Time Alone,Low,21,1,51,28,8,5,5,4,3,1,0,1,1,1,1,5,0,0,0,0.7999984000032001
834,Walking or Nature Walks,High,22,4,28,35,12,2,5,4,2,1,1,4,4,0,0,4,0,0,0,0.7999984000032001
770,Watching Sports,High,28,3,41,14,7,0,2,4,5,5,1,5,3,0,0,1,0,0,0,1.9999900000499997
479,Social Media Engagement,High,18,0,4,7,6,10,4,1,4,2,1,1,1,0,0,2,1,0,0,0.24999937500156252
2357,Reading,High,30,1,44,21,10,5,5,3,2,2,1,3,3,0,0,4,1,0,0,0.5999988000024
489,Reading,High,23,4,31,56,11,5,4,4,3,4,0,3,5,1,0,4,0,1,0,0.9999975000062501
3933,Meditation,High,27,1,31,42,12,5,4,1,5,2,0,3,5,1,0,2,0,0,0,0.24999937500156252
680,Travelling,High,28,2,32,21,4,1,3,5,3,1,1,4,5,0,0,1,1,0,0,1.6666611111296294
838,Social Media Engagement,Low,28,2,12,49,5,7,3,5,5,4,1,2,5,1,0,4,0,0,0,1.6666611111296294
1365,Watching Sports,Medium,25,0,-2,35,10,8,2,1,5,5,0,4,3,0,0,2,1,0,0,0.49999750001249993
2236,Reading,Medium,18,4,16,28,4,3,5,1,3,2,0,5,4,0,1,4,0,0,1,0.19999960000080003
4327,Yoga,High,23,1,11,49,11,0,2,3,2,2,1,2,4,1,1,2,0,1,0,1.4999925000374998
2522,Meditation,Medium,25,2,62,21,4,2,4,4,5,5,0,1,4,0,1,3,0,0,1,0.9999975000062501
2982,Travelling,High,18,4,33,7,10,5,3,2,1,1,1,4,1,1,1,3,0,0,0,0.6666644444518518
4040,Spending Time Alone,Low,29,0,15,28,6,7,3,4,5,3,0,5,3,0,1,3,0,0,0,1.3333288889037036
1483,Talking to Friends,Low,20,0,46,56,4,9,5,1,4,2,1,4,4,1,1,3,0,0,0,0.19999960000080003
3939,Talking to Friends,High,28,1,54,56,5,1,4,5,3,1,1,4,4,1,0,2,0,0,0,1.2499968750078125
3041,Meditation,High,19,1,13,49,9,4,1,4,3,1,0,3,3,1,1,3,0,0,1,3.9999600003999958
2457,Social Media Engagement,High,22,2,47,56,11,0,1,3,4,5,1,5,4,0,0,4,0,0,0,2.9999700002999967
3756,Meditation,Medium,19,2,0,7,7,0,5,4,1,1,0,3,4,1,0,1,0,0,0,0.7999984000032001
134,Exercise,High,18,4,27,56,6,5,5,2,5,3,1,1,2,0,0,3,0,1,0,0.39999920000160005
500,Reading,Low,29,2,44,28,6,4,2,2,3,5,1,1,2,0,0,4,0,1,0,0.9999950000249999
5177,Reading,Low,18,1,17,49,4,8,3,2,1,4,0,4,2,0,0,3,0,0,0,0.6666644444518518
3590,Watching Sports,Low,21,3,49,35,10,6,4,1,3,5,0,2,4,1,0,3,0,0,1,0.24999937500156252
3671,Watching Sports,Medium,30,2,37,56,12,8,2,4,1,2,0,5,3,0,1,3,0,0,0,1.9999900000499997
3000,Spending Time Alone,High,25,1,41,49,12,8,2,1,1,5,0,2,3,0,1,5,0,0,1,0.49999750001249993
5561,Spending Time Alone,High,23,2,35,49,7,10,1,1,2,1,1,5,2,1,0,1,0,0,1,0.9999900000999989
2874,Yoga,High,29,1,34,7,4,7,4,1,2,4,1,2,2,0,1,5,0,1,0,0.24999937500156252
3934,Yoga,High,27,4,63,14,11,9,4,2,1,5,0,4,4,1,1,5,0,0,0,0.49999875000312505
4619,Social Media Engagement,Medium,23,3,12,28,11,6,4,3,4,5,0,3,1,0,1,4,0,0,0,0.7499981250046875
3129,Exercise,High,29,1,35,0,9,3,1,3,4,4,0,4,1,1,0,3,0,0,1,2.9999700002999967
3925,Watching Sports,High,18,3,50,28,6,3,2,3,4,2,0,5,5,1,1,5,0,1,0,1.4999925000374998
4019,Talking to Friends,High,30,3,17,14,10,7,4,3,2,4,0,1,1,1,0,5,0,0,0,0.7499981250046875
3068,Yoga,Medium,29,0,22,35,9,0,4,4,4,1,0,2,4,1,1,1,0,0,0,0.9999975000062501
4446,Walking or Nature Walks,Medium,27,4,32,0,11,9,4,1,3,5,1,3,1,1,1,4,0,1,0,0.24999937500156252
688,Watching Sports,High,25,2,45,42,7,1,1,3,4,1,0,1,5,1,0,2,0,0,1,2.9999700002999967
5300,Watching Sports,Medium,28,1,-8,0,9,7,2,2,5,4,1,4,1,1,0,5,0,0,1,0.9999950000249999
1550,Watching Sports,High,18,2,50,0,6,5,3,4,3,2,0,2,2,0,1,1,0,0,1,1.3333288889037036
3333,Yoga,High,24,0,18,49,12,6,1,1,5,5,1,3,3,1,1,3,0,0,1,0.9999900000999989
951,Walking or Nature Walks,Low,18,4,-12,35,10,1,4,3,3,1,0,2,5,1,1,2,0,0,0,0.7499981250046875
4811,Social Media Engagement,Medium,26,3,50,35,5,3,2,5,5,5,1,4,1,1,0,1,0,1,0,2.4999875000625
2325,Exercise,Medium,22,2,6,56,11,2,4,1,1,2,0,3,2,1,0,4,0,0,1,0.24999937500156252
1182,Watching Sports,Low,22,1,61,28,7,0,1,2,4,1,0,1,4,1,0,1,0,1,0,1.9999800001999979
961,Walking or Nature Walks,Low,23,1,32,14,5,1,3,4,1,2,1,4,2,0,0,3,0,0,1,1.3333288889037036
4686,Yoga,High,21,1,47,56,9,6,4,3,3,2,1,3,2,0,1,1,0,0,1,0.7499981250046875
4747,Social Media Engagement,Medium,27,4,55,42,6,10,2,1,1,3,0,5,5,0,0,3,0,0,1,0.49999750001249993
3967,Travelling,Low,20,0,35,14,10,3,3,4,1,5,1,4,2,1,0,1,0,1,0,1.3333288889037036
1250,Talking to Friends,Medium,28,0,49,42,10,7,5,4,2,5,1,3,3,0,0,1,1,0,0,0.7999984000032001
4684,Yoga,Medium,30,4,30,21,6,2,1,3,5,2,0,2,2,0,0,3,0,0,0,2.9999700002999967
4742,Social Media Engagement,High,29,0,11,0,4,10,2,5,1,4,1,5,1,1,0,5,0,0,1,2.4999875000625
4511,Travelling,High,26,0,37,35,11,6,4,2,5,1,1,4,3,0,0,4,0,0,0,0.49999875000312505
4754,Meditation,Medium,29,0,26,49,5,6,2,4,5,2,0,5,2,0,0,2,0,0,1,1.9999900000499997
2290,Social Media Engagement,Medium,18,4,42,56,9,0,4,4,2,4,0,5,3,1,0,5,0,1,0,0.9999975000062501
760,Watching Sports,Medium,22,1,60,7,9,9,5,2,5,4,1,1,3,0,0,1,0,0,1,0.39999920000160005
3611,Travelling,High,23,4,29,14,6,1,2,1,2,3,0,1,2,0,1,4,0,1,0,0.49999750001249993
2705,Watching Sports,Low,26,4,26,7,6,2,3,2,1,5,0,3,1,0,0,3,0,0,0,0.6666644444518518
172,Watching Sports,Low,19,2,25,35,6,6,3,1,2,5,0,2,3,1,1,1,0,1,0,0.3333322222259259
2913,Meditation,High,26,0,26,42,4,7,5,4,2,2,1,3,3,0,1,2,0,0,0,0.7999984000032001
1601,Travelling,Low,23,2,21,49,4,3,5,1,3,1,0,2,4,0,1,5,1,0,0,0.19999960000080003
591,Meditation,Medium,20,0,29,56,7,8,4,4,5,1,0,4,3,0,1,1,1,0,0,0.9999975000062501
848,Yoga,Medium,26,3,54,14,6,0,2,1,1,2,0,3,5,1,1,2,0,0,1,0.49999750001249993
3018,Watching Sports,Medium,26,3,23,42,12,8,3,4,3,3,0,2,2,0,1,3,0,0,0,1.3333288889037036
3500,Exercise,High,27,2,49,56,4,6,1,1,5,1,1,2,5,0,0,1,0,1,0,0.9999900000999989
869,Meditation,Medium,23,2,31,49,9,5,5,3,5,1,1,2,5,0,1,3,0,0,1,0.5999988000024
2681,Travelling,Medium,18,3,41,42,5,10,4,1,2,3,0,4,5,1,1,1,0,0,1,0.24999937500156252
5486,Spending Time Alone,Medium,28,1,19,7,12,5,5,1,2,5,1,1,3,1,0,4,0,0,1,0.19999960000080003
5456,Spending Time Alone,High,21,3,22,28,8,1,3,2,4,3,1,5,1,1,1,5,0,0,1,0.6666644444518518
2434,Exercise,High,22,4,61,49,9,0,4,4,2,3,0,5,5,1,0,4,0,0,1,0.9999975000062501
1084,Talking to Friends,Medium,21,0,47,0,8,9,2,1,1,1,1,3,1,1,1,5,0,0,1,0.49999750001249993
1093,Watching Sports,High,28,1,28,0,10,9,5,3,1,3,1,4,1,1,1,2,0,0,1,0.5999988000024
4290,Reading,High,18,2,37,7,6,6,4,1,1,3,1,4,4,1,1,5,0,0,1,0.24999937500156252
3134,Spending Time Alone,High,18,1,9,35,6,2,4,1,5,5,0,1,4,0,0,5,0,0,1,0.24999937500156252
4604,Watching Sports,Medium,21,2,30,14,5,5,2,5,3,1,1,3,2,1,0,3,0,1,0,2.4999875000625
4437,Talking to Friends,Low,27,1,19,49,12,3,1,1,2,4,0,5,5,1,0,1,1,0,0,0.9999900000999989
1835,Meditation,High,22,0,51,56,9,9,2,4,1,3,0,1,2,0,0,3,0,0,1,1.9999900000499997
1424,Walking or Nature Walks,Medium,18,2,36,35,9,1,5,1,5,2,1,5,2,1,0,4,0,0,0,0.19999960000080003
2253,Exercise,Low,19,4,-14,14,12,2,2,1,1,5,1,5,1,1,1,5,0,0,1,0.49999750001249993
4264,Watching Sports,High,20,3,10,42,5,8,3,4,2,5,1,3,1,0,1,1,0,0,1,1.3333288889037036
5577,Yoga,High,23,3,45,35,6,2,3,5,5,5,1,5,3,0,1,1,0,0,1,1.6666611111296294
2770,Meditation,Low,23,3,30,7,12,4,5,1,2,5,1,1,2,1,0,3,1,0,0,0.19999960000080003
4466,Yoga,High,24,4,34,35,10,0,3,1,4,4,1,3,1,1,1,4,0,0,0,0.3333322222259259
986,Spending Time Alone,Medium,27,2,13,56,6,0,4,2,5,3,1,3,2,0,1,4,1,0,0,0.49999875000312505
4050,Exercise,Low,19,1,46,21,9,3,1,4,3,2,0,2,2,0,0,3,0,0,0,3.9999600003999958
